id,interval_start,interval_end,consumption,mpan,meter_serial
13363,"2023-08-04 14:00:00","2023-08-04 15:00:00",0.0,1900015119183,19L3542545
13364,"2023-08-04 13:00:00","2023-08-04 14:00:00",0.003,1900015119183,19L3542545
13365,"2023-08-04 12:00:00","2023-08-04 13:00:00",0.002,1900015119183,19L3542545
13366,"2023-08-04 11:00:00","2023-08-04 12:00:00",0.001,1900015119183,19L3542545
13367,"2023-08-04 10:00:00","2023-08-04 11:00:00",0.001,1900015119183,19L3542545
13368,"2023-08-04 09:00:00","2023-08-04 10:00:00",0.0,1900015119183,19L3542545
13369,"2023-08-04 08:00:00","2023-08-04 09:00:00",0.001,1900015119183,19L3542545
13370,"2023-08-04 07:00:00","2023-08-04 08:00:00",0.0,1900015119183,19L3542545
13371,"2023-08-04 06:00:00","2023-08-04 07:00:00",0.001,1900015119183,19L3542545
13372,"2023-08-04 05:00:00","2023-08-04 06:00:00",0.002,1900015119183,19L3542545
13373,"2023-08-04 04:00:00","2023-08-04 05:00:00",0.0,1900015119183,19L3542545
13374,"2023-08-04 03:00:00","2023-08-04 04:00:00",3.781,1900015119183,19L3542545
13375,"2023-08-04 02:00:00","2023-08-04 03:00:00",7.767,1900015119183,19L3542545
13376,"2023-08-04 01:00:00","2023-08-04 02:00:00",11.69,1900015119183,19L3542545
13377,"2023-08-04 00:00:00","2023-08-04 01:00:00",7.578,1900015119183,19L3542545
13378,"2023-08-03 23:00:00","2023-08-04 00:00:00",3.028,1900015119183,19L3542545
13379,"2023-08-03 22:00:00","2023-08-03 23:00:00",0.0,1900015119183,19L3542545
13380,"2023-08-03 21:00:00","2023-08-03 22:00:00",0.0,1900015119183,19L3542545
13381,"2023-08-03 20:00:00","2023-08-03 21:00:00",0.0,1900015119183,19L3542545
13382,"2023-08-03 19:00:00","2023-08-03 20:00:00",0.0,1900015119183,19L3542545
13383,"2023-08-03 18:00:00","2023-08-03 19:00:00",0.001,1900015119183,19L3542545
13384,"2023-08-03 17:00:00","2023-08-03 18:00:00",0.0,1900015119183,19L3542545
13385,"2023-08-03 16:00:00","2023-08-03 17:00:00",0.0,1900015119183,19L3542545
13386,"2023-08-03 15:00:00","2023-08-03 16:00:00",0.02,1900015119183,19L3542545
13387,"2023-08-03 14:00:00","2023-08-03 15:00:00",0.0,1900015119183,19L3542545
13388,"2023-08-03 13:00:00","2023-08-03 14:00:00",0.015,1900015119183,19L3542545
13389,"2023-08-03 12:00:00","2023-08-03 13:00:00",0.01,1900015119183,19L3542545
13390,"2023-08-03 11:00:00","2023-08-03 12:00:00",0.016,1900015119183,19L3542545
13391,"2023-08-03 10:00:00","2023-08-03 11:00:00",0.012,1900015119183,19L3542545
13392,"2023-08-03 09:00:00","2023-08-03 10:00:00",0.006,1900015119183,19L3542545
13393,"2023-08-03 08:00:00","2023-08-03 09:00:00",0.005,1900015119183,19L3542545
13394,"2023-08-03 07:00:00","2023-08-03 08:00:00",0.003,1900015119183,19L3542545
13395,"2023-08-03 06:00:00","2023-08-03 07:00:00",0.065,1900015119183,19L3542545
13396,"2023-08-03 05:00:00","2023-08-03 06:00:00",0.001,1900015119183,19L3542545
13397,"2023-08-03 04:00:00","2023-08-03 05:00:00",0.0,1900015119183,19L3542545
13398,"2023-08-03 03:00:00","2023-08-03 04:00:00",3.079,1900015119183,19L3542545
13399,"2023-08-03 02:00:00","2023-08-03 03:00:00",7.637,1900015119183,19L3542545
13400,"2023-08-03 01:00:00","2023-08-03 02:00:00",8.949,1900015119183,19L3542545
13401,"2023-08-03 00:00:00","2023-08-03 01:00:00",7.754,1900015119183,19L3542545
13402,"2023-08-02 23:00:00","2023-08-03 00:00:00",3.757,1900015119183,19L3542545
13403,"2023-08-02 22:00:00","2023-08-02 23:00:00",0.0,1900015119183,19L3542545
13404,"2023-08-02 21:00:00","2023-08-02 22:00:00",0.0,1900015119183,19L3542545
13405,"2023-08-02 20:00:00","2023-08-02 21:00:00",0.0,1900015119183,19L3542545
13406,"2023-08-02 19:00:00","2023-08-02 20:00:00",0.0,1900015119183,19L3542545
13407,"2023-08-02 18:00:00","2023-08-02 19:00:00",0.001,1900015119183,19L3542545
13408,"2023-08-02 17:00:00","2023-08-02 18:00:00",0.0,1900015119183,19L3542545
13409,"2023-08-02 16:00:00","2023-08-02 17:00:00",0.021,1900015119183,19L3542545
13410,"2023-08-02 15:00:00","2023-08-02 16:00:00",0.016,1900015119183,19L3542545
13411,"2023-08-02 14:00:00","2023-08-02 15:00:00",0.011,1900015119183,19L3542545
13412,"2023-08-02 13:00:00","2023-08-02 14:00:00",0.01,1900015119183,19L3542545
13413,"2023-08-02 12:00:00","2023-08-02 13:00:00",0.005,1900015119183,19L3542545
13414,"2023-08-02 11:00:00","2023-08-02 12:00:00",0.024,1900015119183,19L3542545
13415,"2023-08-02 10:00:00","2023-08-02 11:00:00",0.005,1900015119183,19L3542545
13416,"2023-08-02 09:00:00","2023-08-02 10:00:00",0.021,1900015119183,19L3542545
13417,"2023-08-02 08:00:00","2023-08-02 09:00:00",0.014,1900015119183,19L3542545
13418,"2023-08-02 07:00:00","2023-08-02 08:00:00",0.0,1900015119183,19L3542545
13419,"2023-08-02 06:00:00","2023-08-02 07:00:00",0.001,1900015119183,19L3542545
13420,"2023-08-02 05:00:00","2023-08-02 06:00:00",0.001,1900015119183,19L3542545
13421,"2023-08-02 04:00:00","2023-08-02 05:00:00",0.0,1900015119183,19L3542545
13422,"2023-08-02 03:00:00","2023-08-02 04:00:00",0.007,1900015119183,19L3542545
13423,"2023-08-02 02:00:00","2023-08-02 03:00:00",3.285,1900015119183,19L3542545
13424,"2023-08-02 01:00:00","2023-08-02 02:00:00",10.234,1900015119183,19L3542545
13425,"2023-08-02 00:00:00","2023-08-02 01:00:00",15.401,1900015119183,19L3542545
13426,"2023-08-01 23:00:00","2023-08-02 00:00:00",4.019,1900015119183,19L3542545
13427,"2023-08-01 22:00:00","2023-08-01 23:00:00",0.593,1900015119183,19L3542545
13428,"2023-08-01 21:00:00","2023-08-01 22:00:00",0.621,1900015119183,19L3542545
13429,"2023-08-01 20:00:00","2023-08-01 21:00:00",0.265,1900015119183,19L3542545
13430,"2023-08-01 19:00:00","2023-08-01 20:00:00",0.001,1900015119183,19L3542545
13431,"2023-08-01 18:00:00","2023-08-01 19:00:00",0.001,1900015119183,19L3542545
13432,"2023-08-01 17:00:00","2023-08-01 18:00:00",0.005,1900015119183,19L3542545
13433,"2023-08-01 16:00:00","2023-08-01 17:00:00",0.008,1900015119183,19L3542545
13434,"2023-08-01 15:00:00","2023-08-01 16:00:00",0.009,1900015119183,19L3542545
13435,"2023-08-01 14:00:00","2023-08-01 15:00:00",0.02,1900015119183,19L3542545
13436,"2023-08-01 13:00:00","2023-08-01 14:00:00",0.022,1900015119183,19L3542545
13437,"2023-08-01 12:00:00","2023-08-01 13:00:00",0.022,1900015119183,19L3542545
13438,"2023-08-01 11:00:00","2023-08-01 12:00:00",0.004,1900015119183,19L3542545
13439,"2023-08-01 10:00:00","2023-08-01 11:00:00",0.008,1900015119183,19L3542545
13440,"2023-08-01 09:00:00","2023-08-01 10:00:00",0.003,1900015119183,19L3542545
13441,"2023-08-01 08:00:00","2023-08-01 09:00:00",0.004,1900015119183,19L3542545
13442,"2023-08-01 07:00:00","2023-08-01 08:00:00",0.008,1900015119183,19L3542545
13443,"2023-08-01 06:00:00","2023-08-01 07:00:00",0.001,1900015119183,19L3542545
13444,"2023-08-01 05:00:00","2023-08-01 06:00:00",0.002,1900015119183,19L3542545
13445,"2023-08-01 04:00:00","2023-08-01 05:00:00",0.0,1900015119183,19L3542545
13446,"2023-08-01 03:00:00","2023-08-01 04:00:00",0.01,1900015119183,19L3542545
13447,"2023-08-01 02:00:00","2023-08-01 03:00:00",7.365,1900015119183,19L3542545
13448,"2023-08-01 01:00:00","2023-08-01 02:00:00",7.723,1900015119183,19L3542545
13449,"2023-08-01 00:00:00","2023-08-01 01:00:00",8.989,1900015119183,19L3542545
13450,"2023-07-31 23:00:00","2023-08-01 00:00:00",0.0,1900015119183,19L3542545
13451,"2023-07-31 22:00:00","2023-07-31 23:00:00",0.0,1900015119183,19L3542545
13452,"2023-07-31 21:00:00","2023-07-31 22:00:00",0.001,1900015119183,19L3542545
13453,"2023-07-31 20:00:00","2023-07-31 21:00:00",0.0,1900015119183,19L3542545
13454,"2023-07-31 19:00:00","2023-07-31 20:00:00",0.0,1900015119183,19L3542545
13455,"2023-07-31 18:00:00","2023-07-31 19:00:00",0.001,1900015119183,19L3542545
13456,"2023-07-31 17:00:00","2023-07-31 18:00:00",0.0,1900015119183,19L3542545
13457,"2023-07-31 16:00:00","2023-07-31 17:00:00",0.002,1900015119183,19L3542545
13458,"2023-07-31 15:00:00","2023-07-31 16:00:00",0.0,1900015119183,19L3542545
13459,"2023-07-31 14:00:00","2023-07-31 15:00:00",0.0,1900015119183,19L3542545
13460,"2023-07-31 13:00:00","2023-07-31 14:00:00",0.0,1900015119183,19L3542545
13461,"2023-07-31 12:00:00","2023-07-31 13:00:00",0.001,1900015119183,19L3542545
13462,"2023-07-31 11:00:00","2023-07-31 12:00:00",0.0,1900015119183,19L3542545
13463,"2023-07-31 10:00:00","2023-07-31 11:00:00",0.001,1900015119183,19L3542545
13464,"2023-07-31 09:00:00","2023-07-31 10:00:00",0.0,1900015119183,19L3542545
13465,"2023-07-31 08:00:00","2023-07-31 09:00:00",0.001,1900015119183,19L3542545
13466,"2023-07-31 07:00:00","2023-07-31 08:00:00",0.0,1900015119183,19L3542545
13467,"2023-07-31 06:00:00","2023-07-31 07:00:00",0.001,1900015119183,19L3542545
13468,"2023-07-31 05:00:00","2023-07-31 06:00:00",0.015,1900015119183,19L3542545
13469,"2023-07-31 04:00:00","2023-07-31 05:00:00",0.001,1900015119183,19L3542545
13470,"2023-07-31 03:00:00","2023-07-31 04:00:00",0.152,1900015119183,19L3542545
13471,"2023-07-31 02:00:00","2023-07-31 03:00:00",5.876,1900015119183,19L3542545
13472,"2023-07-31 01:00:00","2023-07-31 02:00:00",8.494,1900015119183,19L3542545
13473,"2023-07-31 00:00:00","2023-07-31 01:00:00",15.523,1900015119183,19L3542545
13474,"2023-07-30 23:00:00","2023-07-31 00:00:00",0.738,1900015119183,19L3542545
13475,"2023-07-30 22:00:00","2023-07-30 23:00:00",0.89,1900015119183,19L3542545
13476,"2023-07-30 21:00:00","2023-07-30 22:00:00",1.185,1900015119183,19L3542545
13477,"2023-07-30 20:00:00","2023-07-30 21:00:00",0.867,1900015119183,19L3542545
13478,"2023-07-30 19:00:00","2023-07-30 20:00:00",0.903,1900015119183,19L3542545
13479,"2023-07-30 18:00:00","2023-07-30 19:00:00",1.087,1900015119183,19L3542545
13480,"2023-07-30 17:00:00","2023-07-30 18:00:00",0.0,1900015119183,19L3542545
13481,"2023-07-30 16:00:00","2023-07-30 17:00:00",0.0,1900015119183,19L3542545
13482,"2023-07-30 15:00:00","2023-07-30 16:00:00",0.0,1900015119183,19L3542545
13483,"2023-07-30 14:00:00","2023-07-30 15:00:00",0.0,1900015119183,19L3542545
13484,"2023-07-30 13:00:00","2023-07-30 14:00:00",0.001,1900015119183,19L3542545
13485,"2023-07-30 12:00:00","2023-07-30 13:00:00",0.0,1900015119183,19L3542545
13486,"2023-07-30 11:00:00","2023-07-30 12:00:00",0.369,1900015119183,19L3542545
13487,"2023-07-30 10:00:00","2023-07-30 11:00:00",2.416,1900015119183,19L3542545
13488,"2023-07-30 09:00:00","2023-07-30 10:00:00",0.009,1900015119183,19L3542545
13489,"2023-07-30 08:00:00","2023-07-30 09:00:00",0.006,1900015119183,19L3542545
13490,"2023-07-30 07:00:00","2023-07-30 08:00:00",0.001,1900015119183,19L3542545
13491,"2023-07-30 06:00:00","2023-07-30 07:00:00",0.009,1900015119183,19L3542545
13492,"2023-07-30 05:00:00","2023-07-30 06:00:00",0.0,1900015119183,19L3542545
13493,"2023-07-30 04:00:00","2023-07-30 05:00:00",0.0,1900015119183,19L3542545
13494,"2023-07-30 03:00:00","2023-07-30 04:00:00",0.282,1900015119183,19L3542545
13495,"2023-07-30 02:00:00","2023-07-30 03:00:00",0.461,1900015119183,19L3542545
13496,"2023-07-30 01:00:00","2023-07-30 02:00:00",0.592,1900015119183,19L3542545
13497,"2023-07-30 00:00:00","2023-07-30 01:00:00",0.23,1900015119183,19L3542545
13498,"2023-07-29 23:00:00","2023-07-30 00:00:00",0.0,1900015119183,19L3542545
13499,"2023-07-29 22:00:00","2023-07-29 23:00:00",0.0,1900015119183,19L3542545
13500,"2023-07-29 21:00:00","2023-07-29 22:00:00",0.0,1900015119183,19L3542545
13501,"2023-07-29 20:00:00","2023-07-29 21:00:00",0.0,1900015119183,19L3542545
13502,"2023-07-29 19:00:00","2023-07-29 20:00:00",0.001,1900015119183,19L3542545
13503,"2023-07-29 18:00:00","2023-07-29 19:00:00",0.002,1900015119183,19L3542545
13504,"2023-07-29 17:00:00","2023-07-29 18:00:00",0.001,1900015119183,19L3542545
13505,"2023-07-29 16:00:00","2023-07-29 17:00:00",0.004,1900015119183,19L3542545
13506,"2023-07-29 15:00:00","2023-07-29 16:00:00",0.002,1900015119183,19L3542545
13507,"2023-07-29 14:00:00","2023-07-29 15:00:00",0.008,1900015119183,19L3542545
13508,"2023-07-29 13:00:00","2023-07-29 14:00:00",0.036,1900015119183,19L3542545
13509,"2023-07-29 12:00:00","2023-07-29 13:00:00",0.018,1900015119183,19L3542545
13510,"2023-07-29 11:00:00","2023-07-29 12:00:00",0.01,1900015119183,19L3542545
13511,"2023-07-29 10:00:00","2023-07-29 11:00:00",0.003,1900015119183,19L3542545
13512,"2023-07-29 09:00:00","2023-07-29 10:00:00",0.006,1900015119183,19L3542545
13513,"2023-07-29 08:00:00","2023-07-29 09:00:00",0.025,1900015119183,19L3542545
13514,"2023-07-29 07:00:00","2023-07-29 08:00:00",0.002,1900015119183,19L3542545
13515,"2023-07-29 06:00:00","2023-07-29 07:00:00",0.001,1900015119183,19L3542545
13516,"2023-07-29 05:00:00","2023-07-29 06:00:00",0.0,1900015119183,19L3542545
13517,"2023-07-29 04:00:00","2023-07-29 05:00:00",0.0,1900015119183,19L3542545
13518,"2023-07-29 03:00:00","2023-07-29 04:00:00",0.238,1900015119183,19L3542545
13519,"2023-07-29 02:00:00","2023-07-29 03:00:00",4.905,1900015119183,19L3542545
13520,"2023-07-29 01:00:00","2023-07-29 02:00:00",7.847,1900015119183,19L3542545
13521,"2023-07-29 00:00:00","2023-07-29 01:00:00",7.602,1900015119183,19L3542545
13522,"2023-07-28 23:00:00","2023-07-29 00:00:00",0.0,1900015119183,19L3542545
13523,"2023-07-28 22:00:00","2023-07-28 23:00:00",0.0,1900015119183,19L3542545
13524,"2023-07-28 21:00:00","2023-07-28 22:00:00",0.0,1900015119183,19L3542545
13525,"2023-07-28 20:00:00","2023-07-28 21:00:00",0.001,1900015119183,19L3542545
13526,"2023-07-28 19:00:00","2023-07-28 20:00:00",0.0,1900015119183,19L3542545
13527,"2023-07-28 18:00:00","2023-07-28 19:00:00",0.0,1900015119183,19L3542545
13528,"2023-07-28 17:00:00","2023-07-28 18:00:00",0.0,1900015119183,19L3542545
13529,"2023-07-28 16:00:00","2023-07-28 17:00:00",0.003,1900015119183,19L3542545
13530,"2023-07-28 15:00:00","2023-07-28 16:00:00",0.0,1900015119183,19L3542545
13531,"2023-07-28 14:00:00","2023-07-28 15:00:00",0.003,1900015119183,19L3542545
13532,"2023-07-28 13:00:00","2023-07-28 14:00:00",0.003,1900015119183,19L3542545
13533,"2023-07-28 12:00:00","2023-07-28 13:00:00",0.001,1900015119183,19L3542545
13534,"2023-07-28 11:00:00","2023-07-28 12:00:00",0.0,1900015119183,19L3542545
13535,"2023-07-28 10:00:00","2023-07-28 11:00:00",0.001,1900015119183,19L3542545
13536,"2023-07-28 09:00:00","2023-07-28 10:00:00",0.001,1900015119183,19L3542545
13537,"2023-07-28 08:00:00","2023-07-28 09:00:00",0.0,1900015119183,19L3542545
13538,"2023-07-28 07:00:00","2023-07-28 08:00:00",0.0,1900015119183,19L3542545
13539,"2023-07-28 06:00:00","2023-07-28 07:00:00",0.0,1900015119183,19L3542545
13540,"2023-07-28 05:00:00","2023-07-28 06:00:00",0.0,1900015119183,19L3542545
13541,"2023-07-28 04:00:00","2023-07-28 05:00:00",0.0,1900015119183,19L3542545
13542,"2023-07-28 03:00:00","2023-07-28 04:00:00",0.269,1900015119183,19L3542545
13543,"2023-07-28 02:00:00","2023-07-28 03:00:00",6.097,1900015119183,19L3542545
13544,"2023-07-28 01:00:00","2023-07-28 02:00:00",7.941,1900015119183,19L3542545
13545,"2023-07-28 00:00:00","2023-07-28 01:00:00",7.671,1900015119183,19L3542545
13546,"2023-07-27 23:00:00","2023-07-28 00:00:00",3.777,1900015119183,19L3542545
13547,"2023-07-27 22:00:00","2023-07-27 23:00:00",0.0,1900015119183,19L3542545
13548,"2023-07-27 21:00:00","2023-07-27 22:00:00",0.0,1900015119183,19L3542545
13549,"2023-07-27 20:00:00","2023-07-27 21:00:00",0.0,1900015119183,19L3542545
13550,"2023-07-27 19:00:00","2023-07-27 20:00:00",0.0,1900015119183,19L3542545
13551,"2023-07-27 18:00:00","2023-07-27 19:00:00",0.001,1900015119183,19L3542545
13552,"2023-07-27 17:00:00","2023-07-27 18:00:00",0.001,1900015119183,19L3542545
13553,"2023-07-27 16:00:00","2023-07-27 17:00:00",0.002,1900015119183,19L3542545
13554,"2023-07-27 15:00:00","2023-07-27 16:00:00",0.013,1900015119183,19L3542545
13555,"2023-07-27 14:00:00","2023-07-27 15:00:00",0.006,1900015119183,19L3542545
13556,"2023-07-27 13:00:00","2023-07-27 14:00:00",0.002,1900015119183,19L3542545
13557,"2023-07-27 12:00:00","2023-07-27 13:00:00",0.0,1900015119183,19L3542545
13558,"2023-07-27 11:00:00","2023-07-27 12:00:00",0.001,1900015119183,19L3542545
13559,"2023-07-27 10:00:00","2023-07-27 11:00:00",0.0,1900015119183,19L3542545
13560,"2023-07-27 09:00:00","2023-07-27 10:00:00",0.0,1900015119183,19L3542545
13561,"2023-07-27 08:00:00","2023-07-27 09:00:00",0.023,1900015119183,19L3542545
13562,"2023-07-27 07:00:00","2023-07-27 08:00:00",0.02,1900015119183,19L3542545
13563,"2023-07-27 06:00:00","2023-07-27 07:00:00",0.001,1900015119183,19L3542545
13564,"2023-07-27 05:00:00","2023-07-27 06:00:00",0.0,1900015119183,19L3542545
13565,"2023-07-27 04:00:00","2023-07-27 05:00:00",0.001,1900015119183,19L3542545
13566,"2023-07-27 03:00:00","2023-07-27 04:00:00",0.222,1900015119183,19L3542545
13567,"2023-07-27 02:00:00","2023-07-27 03:00:00",0.867,1900015119183,19L3542545
13568,"2023-07-27 01:00:00","2023-07-27 02:00:00",7.075,1900015119183,19L3542545
13569,"2023-07-27 00:00:00","2023-07-27 01:00:00",0.0,1900015119183,19L3542545
13570,"2023-07-26 23:00:00","2023-07-27 00:00:00",0.011,1900015119183,19L3542545
13571,"2023-07-26 22:00:00","2023-07-26 23:00:00",0.0,1900015119183,19L3542545
13572,"2023-07-26 21:00:00","2023-07-26 22:00:00",0.001,1900015119183,19L3542545
13573,"2023-07-26 20:00:00","2023-07-26 21:00:00",0.003,1900015119183,19L3542545
13574,"2023-07-26 19:00:00","2023-07-26 20:00:00",0.008,1900015119183,19L3542545
13575,"2023-07-26 18:00:00","2023-07-26 19:00:00",0.012,1900015119183,19L3542545
13576,"2023-07-26 17:00:00","2023-07-26 18:00:00",0.013,1900015119183,19L3542545
13577,"2023-07-26 16:00:00","2023-07-26 17:00:00",0.014,1900015119183,19L3542545
13578,"2023-07-26 15:00:00","2023-07-26 16:00:00",0.006,1900015119183,19L3542545
13579,"2023-07-26 14:00:00","2023-07-26 15:00:00",0.019,1900015119183,19L3542545
13580,"2023-07-26 13:00:00","2023-07-26 14:00:00",0.022,1900015119183,19L3542545
13581,"2023-07-26 12:00:00","2023-07-26 13:00:00",0.016,1900015119183,19L3542545
13582,"2023-07-26 11:00:00","2023-07-26 12:00:00",0.029,1900015119183,19L3542545
13583,"2023-07-26 10:00:00","2023-07-26 11:00:00",0.01,1900015119183,19L3542545
13584,"2023-07-26 09:00:00","2023-07-26 10:00:00",0.006,1900015119183,19L3542545
13585,"2023-07-26 08:00:00","2023-07-26 09:00:00",0.006,1900015119183,19L3542545
13586,"2023-07-26 07:00:00","2023-07-26 08:00:00",0.007,1900015119183,19L3542545
13587,"2023-07-26 06:00:00","2023-07-26 07:00:00",0.002,1900015119183,19L3542545
13588,"2023-07-26 05:00:00","2023-07-26 06:00:00",0.001,1900015119183,19L3542545
13589,"2023-07-26 04:00:00","2023-07-26 05:00:00",0.001,1900015119183,19L3542545
13590,"2023-07-26 03:00:00","2023-07-26 04:00:00",0.009,1900015119183,19L3542545
13591,"2023-07-26 02:00:00","2023-07-26 03:00:00",0.006,1900015119183,19L3542545
13592,"2023-07-26 01:00:00","2023-07-26 02:00:00",2.105,1900015119183,19L3542545
13593,"2023-07-26 00:00:00","2023-07-26 01:00:00",0.003,1900015119183,19L3542545
13594,"2023-07-25 23:00:00","2023-07-26 00:00:00",0.005,1900015119183,19L3542545
13595,"2023-07-25 22:00:00","2023-07-25 23:00:00",0.007,1900015119183,19L3542545
13596,"2023-07-25 21:00:00","2023-07-25 22:00:00",0.012,1900015119183,19L3542545
13597,"2023-07-25 20:00:00","2023-07-25 21:00:00",0.007,1900015119183,19L3542545
13598,"2023-07-25 19:00:00","2023-07-25 20:00:00",0.011,1900015119183,19L3542545
13599,"2023-07-25 18:00:00","2023-07-25 19:00:00",0.01,1900015119183,19L3542545
13600,"2023-07-25 17:00:00","2023-07-25 18:00:00",0.011,1900015119183,19L3542545
13601,"2023-07-25 16:00:00","2023-07-25 17:00:00",0.011,1900015119183,19L3542545
13602,"2023-07-25 15:00:00","2023-07-25 16:00:00",0.014,1900015119183,19L3542545
13603,"2023-07-25 14:00:00","2023-07-25 15:00:00",0.009,1900015119183,19L3542545
13604,"2023-07-25 13:00:00","2023-07-25 14:00:00",0.011,1900015119183,19L3542545
13605,"2023-07-25 12:00:00","2023-07-25 13:00:00",0.003,1900015119183,19L3542545
13606,"2023-07-25 11:00:00","2023-07-25 12:00:00",0.003,1900015119183,19L3542545
13607,"2023-07-25 10:00:00","2023-07-25 11:00:00",0.009,1900015119183,19L3542545
13608,"2023-07-25 09:00:00","2023-07-25 10:00:00",0.005,1900015119183,19L3542545
13609,"2023-07-25 08:00:00","2023-07-25 09:00:00",0.002,1900015119183,19L3542545
13610,"2023-07-25 07:00:00","2023-07-25 08:00:00",0.001,1900015119183,19L3542545
13611,"2023-07-25 06:00:00","2023-07-25 07:00:00",0.001,1900015119183,19L3542545
13612,"2023-07-25 05:00:00","2023-07-25 06:00:00",0.002,1900015119183,19L3542545
13613,"2023-07-25 04:00:00","2023-07-25 05:00:00",0.0,1900015119183,19L3542545
13614,"2023-07-25 03:00:00","2023-07-25 04:00:00",0.216,1900015119183,19L3542545
13615,"2023-07-25 02:00:00","2023-07-25 03:00:00",6.204,1900015119183,19L3542545
13616,"2023-07-25 01:00:00","2023-07-25 02:00:00",10.934,1900015119183,19L3542545
13617,"2023-07-25 00:00:00","2023-07-25 01:00:00",7.759,1900015119183,19L3542545
13618,"2023-07-24 23:00:00","2023-07-25 00:00:00",3.85,1900015119183,19L3542545
13619,"2023-07-24 22:00:00","2023-07-24 23:00:00",0.0,1900015119183,19L3542545
13620,"2023-07-24 21:00:00","2023-07-24 22:00:00",0.0,1900015119183,19L3542545
13621,"2023-07-24 20:00:00","2023-07-24 21:00:00",0.0,1900015119183,19L3542545
13622,"2023-07-24 19:00:00","2023-07-24 20:00:00",0.001,1900015119183,19L3542545
13623,"2023-07-24 18:00:00","2023-07-24 19:00:00",0.001,1900015119183,19L3542545
13624,"2023-07-24 17:00:00","2023-07-24 18:00:00",0.0,1900015119183,19L3542545
13625,"2023-07-24 16:00:00","2023-07-24 17:00:00",0.0,1900015119183,19L3542545
13626,"2023-07-24 15:00:00","2023-07-24 16:00:00",0.0,1900015119183,19L3542545
13627,"2023-07-24 14:00:00","2023-07-24 15:00:00",0.0,1900015119183,19L3542545
13628,"2023-07-24 13:00:00","2023-07-24 14:00:00",0.0,1900015119183,19L3542545
13629,"2023-07-24 12:00:00","2023-07-24 13:00:00",0.0,1900015119183,19L3542545
13630,"2023-07-24 11:00:00","2023-07-24 12:00:00",0.0,1900015119183,19L3542545
13631,"2023-07-24 10:00:00","2023-07-24 11:00:00",0.0,1900015119183,19L3542545
13632,"2023-07-24 09:00:00","2023-07-24 10:00:00",0.0,1900015119183,19L3542545
13633,"2023-07-24 08:00:00","2023-07-24 09:00:00",0.0,1900015119183,19L3542545
13634,"2023-07-24 07:00:00","2023-07-24 08:00:00",0.0,1900015119183,19L3542545
13635,"2023-07-24 06:00:00","2023-07-24 07:00:00",0.002,1900015119183,19L3542545
13636,"2023-07-24 05:00:00","2023-07-24 06:00:00",0.001,1900015119183,19L3542545
13637,"2023-07-24 04:00:00","2023-07-24 05:00:00",0.0,1900015119183,19L3542545
13638,"2023-07-24 03:00:00","2023-07-24 04:00:00",0.952,1900015119183,19L3542545
13639,"2023-07-24 02:00:00","2023-07-24 03:00:00",1.949,1900015119183,19L3542545
13640,"2023-07-24 01:00:00","2023-07-24 02:00:00",4.44,1900015119183,19L3542545
13641,"2023-07-24 00:00:00","2023-07-24 01:00:00",0.001,1900015119183,19L3542545
13642,"2023-07-23 23:00:00","2023-07-24 00:00:00",0.0,1900015119183,19L3542545
13643,"2023-07-23 22:00:00","2023-07-23 23:00:00",0.001,1900015119183,19L3542545
13644,"2023-07-23 21:00:00","2023-07-23 22:00:00",0.0,1900015119183,19L3542545
13645,"2023-07-23 20:00:00","2023-07-23 21:00:00",0.001,1900015119183,19L3542545
13646,"2023-07-23 19:00:00","2023-07-23 20:00:00",0.005,1900015119183,19L3542545
13647,"2023-07-23 18:00:00","2023-07-23 19:00:00",0.016,1900015119183,19L3542545
13648,"2023-07-23 17:00:00","2023-07-23 18:00:00",0.005,1900015119183,19L3542545
13649,"2023-07-23 16:00:00","2023-07-23 17:00:00",0.002,1900015119183,19L3542545
13650,"2023-07-23 15:00:00","2023-07-23 16:00:00",0.018,1900015119183,19L3542545
13651,"2023-07-23 14:00:00","2023-07-23 15:00:00",0.027,1900015119183,19L3542545
13652,"2023-07-23 13:00:00","2023-07-23 14:00:00",0.117,1900015119183,19L3542545
13653,"2023-07-23 12:00:00","2023-07-23 13:00:00",0.01,1900015119183,19L3542545
13654,"2023-07-23 11:00:00","2023-07-23 12:00:00",0.022,1900015119183,19L3542545
13655,"2023-07-23 10:00:00","2023-07-23 11:00:00",0.009,1900015119183,19L3542545
13656,"2023-07-23 09:00:00","2023-07-23 10:00:00",0.006,1900015119183,19L3542545
13657,"2023-07-23 08:00:00","2023-07-23 09:00:00",0.004,1900015119183,19L3542545
13658,"2023-07-23 07:00:00","2023-07-23 08:00:00",0.002,1900015119183,19L3542545
13659,"2023-07-23 06:00:00","2023-07-23 07:00:00",0.001,1900015119183,19L3542545
13660,"2023-07-23 05:00:00","2023-07-23 06:00:00",0.0,1900015119183,19L3542545
13661,"2023-07-23 04:00:00","2023-07-23 05:00:00",0.0,1900015119183,19L3542545
13662,"2023-07-23 03:00:00","2023-07-23 04:00:00",3.664,1900015119183,19L3542545
13663,"2023-07-23 02:00:00","2023-07-23 03:00:00",8.706,1900015119183,19L3542545
13664,"2023-07-23 01:00:00","2023-07-23 02:00:00",8.135,1900015119183,19L3542545
13665,"2023-07-23 00:00:00","2023-07-23 01:00:00",0.352,1900015119183,19L3542545
