id,date_time,temperature,humidity,wind_speed,weather_description,clouds
2620,2024-11-11 00:00:00,10.94,90,1.03,light intensity drizzle,75
2621,2024-11-11 01:00:00,11.08,89,0.51,light intensity drizzle,75
2622,2024-11-11 02:00:00,11.15,83,1.03,broken clouds,75
2623,2024-11-11 03:00:00,11.24,83,2.06,broken clouds,75
2624,2024-11-11 04:00:00,10.6,89,3.09,broken clouds,75
2625,2024-11-11 05:00:00,10.06,85,4.63,broken clouds,75
2626,2024-11-11 06:00:00,9.03,85,3.67,overcast clouds,100
2627,2024-11-11 07:00:00,8.41,86,3.09,clear sky,0
2628,2024-11-11 08:00:00,8.22,79,3.09,clear sky,0
2629,2024-11-11 09:00:00,8.38,82,3.09,clear sky,0
2630,2024-11-11 10:00:00,9.18,81,4.12,clear sky,0
2631,2024-11-11 11:00:00,10.08,76,4.12,clear sky,0
2632,2024-11-11 12:00:00,10.61,75,4.12,clear sky,0
2633,2024-11-11 13:00:00,11.0,73,4.12,clear sky,0
2634,2024-11-11 14:00:00,10.87,71,4.63,few clouds,20
2635,2024-11-09 15:00:00,7.97,78,1.54,overcast clouds,100
2636,2024-11-09 16:00:00,7.75,78,2.06,overcast clouds,100
2637,2024-11-09 17:00:00,7.55,78,1.54,drizzle,100
2638,2024-11-09 18:00:00,7.45,76,2.06,overcast clouds,100
2639,2024-11-09 19:00:00,7.23,77,2.57,overcast clouds,100
2640,2024-11-09 20:00:00,7.15,77,1.54,overcast clouds,100
2641,2024-11-09 21:00:00,7.02,78,2.06,overcast clouds,100
2642,2024-11-09 22:00:00,6.95,76,2.06,overcast clouds,100
2643,2024-11-09 23:00:00,6.77,78,2.06,broken clouds,75
2644,2024-11-10 00:00:00,6.58,77,1.12,scattered clouds,42
2645,2024-11-10 01:00:00,6.59,79,1.03,broken clouds,75
2646,2024-11-10 02:00:00,6.5,79,0.51,broken clouds,75
2647,2024-11-10 03:00:00,6.28,80,1.03,broken clouds,75
2648,2024-11-10 04:00:00,6.2,86,1.03,broken clouds,75
2649,2024-11-10 05:00:00,6.27,86,0.51,broken clouds,75
2650,2024-11-10 06:00:00,6.47,86,0.0,broken clouds,75
2651,2024-11-10 07:00:00,6.65,87,0.51,broken clouds,75
2652,2024-11-10 08:00:00,7.11,81,2.06,broken clouds,75
2653,2024-11-10 09:00:00,7.79,81,3.6,broken clouds,75
2654,2024-11-10 10:00:00,8.61,81,1.54,mist,100
2655,2024-11-10 11:00:00,9.3,80,1.54,broken clouds,75
2656,2024-11-10 12:00:00,9.97,79,2.06,broken clouds,75
2657,2024-11-10 13:00:00,10.25,80,2.06,overcast clouds,100
2658,2024-11-10 14:00:00,10.14,81,2.57,light intensity drizzle,100
2659,2024-11-08 15:00:00,8.67,79,4.12,broken clouds,75
2660,2024-11-08 16:00:00,8.16,79,3.09,broken clouds,75
2661,2024-11-08 17:00:00,8.06,80,2.57,broken clouds,75
2662,2024-11-08 18:00:00,7.95,80,2.57,overcast clouds,100
2663,2024-11-08 19:00:00,7.83,79,2.06,broken clouds,75
2664,2024-11-08 20:00:00,7.6,77,2.06,broken clouds,75
2665,2024-11-08 21:00:00,7.48,79,1.54,broken clouds,75
2666,2024-11-08 22:00:00,7.29,81,2.06,overcast clouds,100
2667,2024-11-08 23:00:00,7.21,81,1.54,overcast clouds,100
2668,2024-11-09 00:00:00,7.21,80,1.54,broken clouds,75
2669,2024-11-09 01:00:00,7.01,80,2.06,broken clouds,75
2670,2024-11-09 02:00:00,6.99,79,2.06,broken clouds,75
2671,2024-11-09 03:00:00,6.96,80,1.54,broken clouds,75
2672,2024-11-09 04:00:00,6.96,86,1.54,mist,75
2673,2024-11-09 05:00:00,6.94,86,0.51,broken clouds,75
2674,2024-11-09 06:00:00,6.98,87,1.54,broken clouds,75
2675,2024-11-09 07:00:00,6.91,87,1.54,broken clouds,75
2676,2024-11-09 08:00:00,6.89,87,1.54,mist,100
2677,2024-11-09 09:00:00,7.14,82,2.06,mist,100
2678,2024-11-09 10:00:00,7.44,80,2.06,overcast clouds,100
2679,2024-11-09 11:00:00,7.69,76,1.54,mist,75
2680,2024-11-09 12:00:00,7.93,78,1.54,mist,75
2681,2024-11-09 13:00:00,8.32,76,1.03,haze,75
2682,2024-11-09 14:00:00,8.25,77,1.54,overcast clouds,100
2683,2024-11-07 15:00:00,10.02,89,2.57,mist,75
2684,2024-11-07 16:00:00,9.26,84,3.09,mist,75
2685,2024-11-07 17:00:00,9.09,82,3.09,light intensity drizzle,75
2686,2024-11-07 18:00:00,8.97,82,3.09,mist,75
2687,2024-11-07 19:00:00,8.99,84,3.09,mist,75
2688,2024-11-07 20:00:00,8.92,85,3.6,light intensity drizzle,75
2689,2024-11-07 21:00:00,8.92,84,3.6,broken clouds,75
2690,2024-11-07 22:00:00,8.89,83,3.6,broken clouds,75
2691,2024-11-07 23:00:00,8.84,84,3.09,broken clouds,75
2692,2024-11-08 00:00:00,8.75,80,2.06,broken clouds,75
2693,2024-11-08 01:00:00,8.67,82,3.09,broken clouds,75
2694,2024-11-08 02:00:00,8.45,82,3.6,broken clouds,75
2695,2024-11-08 03:00:00,8.26,81,3.09,broken clouds,75
2696,2024-11-08 04:00:00,8.12,86,3.09,broken clouds,75
2697,2024-11-08 05:00:00,7.82,85,3.09,broken clouds,75
2698,2024-11-08 06:00:00,7.61,85,3.09,broken clouds,75
2699,2024-11-08 07:00:00,7.57,86,2.06,broken clouds,75
2700,2024-11-08 08:00:00,7.59,86,2.57,broken clouds,75
2701,2024-11-08 09:00:00,7.66,81,3.09,mist,100
2702,2024-11-08 10:00:00,7.95,80,2.57,mist,100
2703,2024-11-08 11:00:00,8.19,80,3.09,mist,100
2704,2024-11-08 12:00:00,8.45,80,3.09,mist,100
2705,2024-11-08 13:00:00,8.73,78,3.09,overcast clouds,100
2706,2024-11-08 14:00:00,8.76,79,3.09,overcast clouds,100
2707,2024-11-06 15:00:00,9.67,82,2.06,light intensity drizzle,100
2708,2024-11-06 16:00:00,9.69,84,2.06,mist,75
2709,2024-11-06 17:00:00,9.63,84,2.06,mist,75
2710,2024-11-06 18:00:00,9.46,84,2.57,light intensity drizzle,100
2711,2024-11-06 19:00:00,9.36,85,2.57,light intensity drizzle,100
2712,2024-11-06 20:00:00,9.32,85,2.57,light intensity drizzle,100
2713,2024-11-06 21:00:00,9.11,84,2.57,mist,75
2714,2024-11-06 22:00:00,9.02,85,2.57,light intensity drizzle,75
2715,2024-11-06 23:00:00,8.91,85,2.57,mist,75
2716,2024-11-07 00:00:00,8.86,83,2.57,mist,75
2717,2024-11-07 01:00:00,8.9,83,2.06,mist,75
2718,2024-11-07 02:00:00,8.89,83,2.57,mist,75
2719,2024-11-07 03:00:00,8.97,83,1.03,broken clouds,75
2720,2024-11-07 04:00:00,9.04,89,2.06,broken clouds,75
2721,2024-11-07 05:00:00,9.18,89,2.57,mist,75
2722,2024-11-07 06:00:00,9.27,90,1.54,broken clouds,75
2723,2024-11-07 07:00:00,9.48,91,1.54,fog,100
2724,2024-11-07 08:00:00,9.63,91,2.06,mist,100
2725,2024-11-07 09:00:00,9.99,85,1.54,mist,100
2726,2024-11-07 10:00:00,10.31,84,2.06,mist,100
2727,2024-11-07 11:00:00,10.77,83,3.6,mist,75
2728,2024-11-07 12:00:00,10.81,84,3.6,mist,100
2729,2024-11-07 13:00:00,10.64,88,3.6,broken clouds,75
2730,2024-11-07 14:00:00,10.42,87,2.06,broken clouds,75
2731,2024-11-05 15:00:00,11.05,81,2.06,broken clouds,75
2732,2024-11-05 16:00:00,10.34,80,1.54,overcast clouds,100
2733,2024-11-05 17:00:00,9.67,81,2.06,overcast clouds,100
2734,2024-11-05 18:00:00,9.55,81,2.06,overcast clouds,100
2735,2024-11-05 19:00:00,9.49,82,2.06,broken clouds,75
2736,2024-11-05 20:00:00,9.43,82,2.06,broken clouds,75
2737,2024-11-05 21:00:00,9.35,83,2.06,broken clouds,75
2738,2024-11-05 22:00:00,9.22,84,2.06,mist,75
2739,2024-11-05 23:00:00,9.09,81,1.54,haze,75
2740,2024-11-06 00:00:00,8.98,81,0.51,mist,75
2741,2024-11-06 01:00:00,8.77,83,0.51,mist,75
2742,2024-11-06 02:00:00,8.71,83,0.51,mist,75
2743,2024-11-06 03:00:00,8.74,83,1.03,mist,75
2744,2024-11-06 04:00:00,8.75,90,0.51,mist,75
2745,2024-11-06 05:00:00,8.61,92,0.51,mist,75
2746,2024-11-06 07:00:00,8.69,91,1.54,fog,100
2747,2024-11-06 08:00:00,8.7,91,1.03,fog,100
2748,2024-11-06 09:00:00,8.97,85,1.54,fog,100
2749,2024-11-06 10:00:00,9.21,84,1.03,fog,100
2750,2024-11-06 11:00:00,9.6,89,1.54,fog,100
2751,2024-11-06 12:00:00,9.81,84,1.03,fog,100
2752,2024-11-06 13:00:00,9.78,81,2.06,fog,100
2753,2024-11-06 14:00:00,9.9,82,1.54,light intensity drizzle,75
2754,2024-11-04 15:00:00,11.6,75,3.09,few clouds,20
2755,2024-11-04 16:00:00,10.78,79,2.06,few clouds,20
2756,2024-11-04 17:00:00,9.97,81,2.06,clear sky,0
2757,2024-11-04 18:00:00,9.59,81,2.57,broken clouds,75
2758,2024-11-04 19:00:00,8.96,84,2.57,scattered clouds,40
2759,2024-11-04 20:00:00,8.93,85,2.57,mist,40
2760,2024-11-04 21:00:00,8.84,87,3.09,mist,75
2761,2024-11-04 22:00:00,8.77,85,3.09,mist,75
2762,2024-11-04 23:00:00,8.93,85,2.57,mist,75
2763,2024-11-05 00:00:00,9.0,83,1.54,mist,100
2764,2024-11-05 01:00:00,9.01,83,1.54,mist,100
2765,2024-11-05 02:00:00,9.0,80,2.06,mist,100
2766,2024-11-05 03:00:00,8.95,82,1.54,mist,100
2767,2024-11-05 04:00:00,8.93,82,2.06,overcast clouds,100
2768,2024-11-05 05:00:00,8.89,89,1.54,overcast clouds,100
2769,2024-11-05 06:00:00,8.87,89,1.03,overcast clouds,100
2770,2024-11-05 07:00:00,8.82,89,1.03,fog,100
2771,2024-11-05 08:00:00,8.93,89,2.06,fog,100
2772,2024-11-05 09:00:00,9.07,83,1.03,mist,100
2773,2024-11-05 10:00:00,9.48,84,2.06,mist,100
2774,2024-11-05 11:00:00,10.05,89,2.06,broken clouds,75
2775,2024-11-05 12:00:00,10.52,88,1.54,broken clouds,75
2776,2024-11-05 13:00:00,10.92,83,1.54,broken clouds,75
2777,2024-11-05 14:00:00,11.17,86,1.03,broken clouds,75
2778,2024-11-03 15:00:00,11.45,78,3.6,overcast clouds,100
2779,2024-11-03 16:00:00,11.08,78,3.09,overcast clouds,100
2780,2024-11-03 17:00:00,10.99,79,3.09,overcast clouds,100
2781,2024-11-03 18:00:00,10.82,79,3.6,overcast clouds,100
2782,2024-11-03 19:00:00,10.71,80,3.09,overcast clouds,100
2783,2024-11-03 20:00:00,10.6,80,2.57,overcast clouds,100
2784,2024-11-03 21:00:00,10.53,79,2.06,broken clouds,75
2785,2024-11-03 22:00:00,10.47,80,2.06,broken clouds,75
2786,2024-11-03 23:00:00,10.39,80,2.06,broken clouds,75
2787,2024-11-04 00:00:00,10.17,79,2.06,broken clouds,75
2788,2024-11-04 01:00:00,10.1,80,2.06,broken clouds,75
2789,2024-11-04 02:00:00,10.01,79,2.57,broken clouds,75
2790,2024-11-04 03:00:00,9.97,79,3.09,overcast clouds,100
2791,2024-11-04 04:00:00,9.96,84,2.06,overcast clouds,100
2792,2024-11-04 05:00:00,9.77,83,2.06,overcast clouds,100
2793,2024-11-04 06:00:00,9.64,84,3.09,overcast clouds,100
2794,2024-11-04 07:00:00,9.6,84,2.57,overcast clouds,100
2795,2024-11-04 08:00:00,9.66,84,3.09,overcast clouds,100
2796,2024-11-04 09:00:00,9.99,79,3.6,overcast clouds,100
2797,2024-11-04 10:00:00,10.46,77,3.09,broken clouds,75
2798,2024-11-04 11:00:00,10.84,77,3.6,broken clouds,75
2799,2024-11-04 12:00:00,11.46,76,4.12,broken clouds,75
2800,2024-11-04 13:00:00,11.98,73,3.6,broken clouds,75
2801,2024-11-04 14:00:00,12.04,74,3.6,scattered clouds,40
2802,2024-11-02 15:00:00,13.18,80,3.6,broken clouds,75
2803,2024-11-02 16:00:00,12.9,80,3.6,broken clouds,75
2804,2024-11-02 17:00:00,12.42,78,4.12,broken clouds,75
2805,2024-11-02 18:00:00,12.34,78,3.09,broken clouds,75
2806,2024-11-02 19:00:00,12.17,80,3.6,broken clouds,75
2807,2024-11-02 20:00:00,12.1,80,3.6,broken clouds,75
2808,2024-11-02 21:00:00,12.04,80,4.12,broken clouds,75
2809,2024-11-02 22:00:00,12.03,80,3.6,broken clouds,75
2810,2024-11-02 23:00:00,11.94,79,3.6,overcast clouds,100
2811,2024-11-03 00:00:00,11.83,78,3.6,overcast clouds,100
2812,2024-11-03 01:00:00,11.69,79,2.57,overcast clouds,100
2813,2024-11-03 02:00:00,11.66,79,3.09,overcast clouds,100
2814,2024-11-03 03:00:00,11.35,79,2.57,overcast clouds,100
2815,2024-11-03 04:00:00,11.26,84,3.09,overcast clouds,100
2816,2024-11-03 05:00:00,11.13,85,2.06,overcast clouds,100
2817,2024-11-03 06:00:00,11.1,85,3.09,overcast clouds,100
2818,2024-11-03 07:00:00,11.07,84,3.6,broken clouds,75
2819,2024-11-03 08:00:00,11.06,85,2.57,broken clouds,75
2820,2024-11-03 09:00:00,11.31,79,3.6,broken clouds,75
2821,2024-11-03 10:00:00,11.74,77,4.12,broken clouds,75
2822,2024-11-03 11:00:00,11.87,77,4.12,broken clouds,75
2823,2024-11-03 12:00:00,11.95,76,3.09,broken clouds,75
2824,2024-11-03 13:00:00,11.78,75,4.12,broken clouds,75
2825,2024-11-03 14:00:00,11.69,76,3.09,overcast clouds,100
2826,2024-11-01 15:00:00,11.52,82,4.63,broken clouds,75
2827,2024-11-01 16:00:00,11.18,79,3.09,broken clouds,75
2828,2024-11-01 17:00:00,11.03,80,3.09,broken clouds,75
2829,2024-11-01 18:00:00,11.03,79,3.09,broken clouds,75
2830,2024-11-01 19:00:00,10.92,79,3.09,broken clouds,75
2831,2024-11-01 20:00:00,11.01,79,2.57,broken clouds,75
2832,2024-11-01 21:00:00,10.86,80,3.09,broken clouds,75
2833,2024-11-01 22:00:00,10.87,78,3.09,broken clouds,75
2834,2024-11-01 23:00:00,10.88,80,3.6,broken clouds,75
2835,2024-11-02 00:00:00,10.95,79,1.54,broken clouds,75
2836,2024-11-02 01:00:00,10.93,80,2.06,broken clouds,75
2837,2024-11-02 02:00:00,10.93,80,1.54,broken clouds,75
2838,2024-11-02 03:00:00,10.95,80,1.54,overcast clouds,100
2839,2024-11-02 04:00:00,11.0,85,1.03,overcast clouds,100
2840,2024-11-02 05:00:00,11.0,85,0.51,overcast clouds,100
2841,2024-11-02 06:00:00,11.06,86,2.06,overcast clouds,100
2842,2024-11-02 07:00:00,10.96,87,2.06,broken clouds,75
2843,2024-11-02 08:00:00,11.22,89,2.06,fog,100
2844,2024-11-02 09:00:00,11.55,82,2.57,fog,100
2845,2024-11-02 10:00:00,12.1,84,3.09,mist,75
2846,2024-11-02 11:00:00,12.75,84,3.09,mist,75
2847,2024-11-02 12:00:00,13.19,82,3.09,scattered clouds,40
2848,2024-11-02 13:00:00,13.34,81,4.12,broken clouds,75
2849,2024-11-02 14:00:00,13.47,78,3.6,broken clouds,75
2850,2024-10-31 15:00:00,14.26,73,2.06,broken clouds,75
2851,2024-10-31 16:00:00,13.86,75,1.54,broken clouds,75
2852,2024-10-31 17:00:00,13.05,77,0.51,broken clouds,75
2853,2024-10-31 18:00:00,12.67,79,2.06,broken clouds,75
2854,2024-10-31 19:00:00,12.42,78,2.06,broken clouds,75
2855,2024-10-31 20:00:00,12.08,81,3.09,broken clouds,75
2856,2024-10-31 21:00:00,11.91,80,3.09,broken clouds,75
2857,2024-10-31 22:00:00,11.64,81,3.6,broken clouds,75
2858,2024-10-31 23:00:00,11.6,82,3.09,broken clouds,75
2859,2024-11-01 00:00:00,11.57,81,0.51,broken clouds,75
2860,2024-11-01 01:00:00,11.51,81,0.51,broken clouds,75
2861,2024-11-01 02:00:00,11.14,81,1.54,broken clouds,75
2862,2024-11-01 03:00:00,11.03,82,1.54,broken clouds,75
2863,2024-11-01 04:00:00,11.13,87,2.06,broken clouds,75
2864,2024-11-01 05:00:00,11.13,86,2.06,broken clouds,75
2865,2024-11-01 06:00:00,11.11,86,1.54,broken clouds,75
2866,2024-11-01 07:00:00,11.16,85,2.57,broken clouds,75
2867,2024-11-01 08:00:00,11.22,83,2.57,broken clouds,75
2868,2024-11-01 09:00:00,11.81,78,4.12,broken clouds,75
2869,2024-11-01 10:00:00,11.99,76,4.63,broken clouds,75
2870,2024-11-01 11:00:00,12.15,75,4.12,broken clouds,75
2871,2024-11-01 12:00:00,12.12,75,3.6,broken clouds,75
2872,2024-11-01 13:00:00,11.99,74,4.12,broken clouds,75
2873,2024-11-01 14:00:00,11.82,85,2.57,broken clouds,75
2874,2024-10-30 15:00:00,13.88,76,2.57,broken clouds,75
2875,2024-10-30 16:00:00,13.63,76,2.06,broken clouds,75
2876,2024-10-30 17:00:00,12.97,78,1.54,broken clouds,75
2877,2024-10-30 18:00:00,12.42,79,2.06,broken clouds,75
2878,2024-10-30 19:00:00,11.97,79,1.54,broken clouds,75
2879,2024-10-30 20:00:00,11.52,80,1.54,broken clouds,75
2880,2024-10-30 21:00:00,10.71,82,2.57,fog,40
2881,2024-10-30 22:00:00,10.34,82,2.06,broken clouds,75
2882,2024-10-30 23:00:00,9.86,82,1.03,fog,75
2883,2024-10-31 00:00:00,9.56,81,1.19,few clouds,24
2884,2024-10-31 01:00:00,9.82,78,1.18,clear sky,6
2885,2024-10-31 02:00:00,9.67,78,1.22,clear sky,6
2886,2024-10-31 03:00:00,9.75,80,1.03,broken clouds,75
2887,2024-10-31 04:00:00,9.82,88,2.06,broken clouds,75
2888,2024-10-31 05:00:00,9.87,88,1.03,broken clouds,75
2889,2024-10-31 06:00:00,9.91,88,1.54,broken clouds,75
2890,2024-10-31 07:00:00,9.95,88,1.03,mist,40
2891,2024-10-31 08:00:00,10.31,81,1.03,mist,75
2892,2024-10-31 09:00:00,11.07,82,1.03,mist,75
2893,2024-10-31 10:00:00,11.97,80,1.03,overcast clouds,100
2894,2024-10-31 11:00:00,13.03,78,2.57,broken clouds,75
2895,2024-10-31 12:00:00,13.87,76,1.54,broken clouds,75
2896,2024-10-31 13:00:00,14.29,75,1.54,broken clouds,75
2897,2024-10-31 14:00:00,14.53,72,2.06,broken clouds,75
2898,2024-10-29 15:00:00,14.44,78,2.57,broken clouds,75
2899,2024-10-29 16:00:00,14.08,80,2.06,broken clouds,75
2900,2024-10-29 17:00:00,13.68,80,1.03,broken clouds,75
2901,2024-10-29 18:00:00,13.47,81,1.54,broken clouds,75
2902,2024-10-29 19:00:00,13.13,82,2.06,broken clouds,75
2903,2024-10-29 20:00:00,12.95,82,2.06,broken clouds,75
2904,2024-10-29 21:00:00,12.77,83,1.03,broken clouds,75
2905,2024-10-29 22:00:00,12.73,82,1.03,overcast clouds,100
2906,2024-10-29 23:00:00,12.66,83,2.06,overcast clouds,100
2907,2024-10-30 00:00:00,12.59,81,1.53,broken clouds,56
2908,2024-10-30 01:00:00,12.38,81,1.03,broken clouds,75
2909,2024-10-30 02:00:00,12.33,81,1.03,broken clouds,75
2910,2024-10-30 03:00:00,12.24,81,1.03,broken clouds,75
2911,2024-10-30 04:00:00,12.03,81,1.03,broken clouds,75
2912,2024-10-30 05:00:00,11.92,88,2.06,broken clouds,75
2913,2024-10-30 06:00:00,11.75,89,1.54,broken clouds,75
2914,2024-10-30 07:00:00,11.5,89,1.54,overcast clouds,100
2915,2024-10-30 08:00:00,11.53,89,1.54,broken clouds,75
2916,2024-10-30 09:00:00,11.79,82,2.57,broken clouds,75
2917,2024-10-30 10:00:00,12.45,80,2.57,broken clouds,75
2918,2024-10-30 11:00:00,13.11,79,2.57,broken clouds,75
2919,2024-10-30 12:00:00,13.74,76,2.57,overcast clouds,100
2920,2024-10-30 13:00:00,13.91,74,2.06,overcast clouds,100
2921,2024-10-30 14:00:00,13.94,76,2.57,broken clouds,75
2922,2024-10-28 15:00:00,13.93,83,7.2,broken clouds,75
2923,2024-10-28 16:00:00,13.9,83,5.66,light intensity drizzle,75
2924,2024-10-28 17:00:00,13.96,85,6.17,broken clouds,75
2925,2024-10-28 18:00:00,13.99,85,4.63,broken clouds,75
2926,2024-10-28 19:00:00,13.9,85,5.14,light intensity drizzle,75
2927,2024-10-28 20:00:00,13.9,85,5.14,light intensity drizzle,75
2928,2024-10-28 21:00:00,14.11,84,4.63,broken clouds,75
2929,2024-10-28 22:00:00,14.14,84,3.09,mist,75
2930,2024-10-28 23:00:00,14.17,84,3.09,light intensity drizzle,75
2931,2024-10-29 00:00:00,13.84,80,2.06,broken clouds,75
2932,2024-10-29 01:00:00,13.43,82,2.61,scattered clouds,25
2933,2024-10-29 02:00:00,13.4,80,1.54,drizzle,75
2934,2024-10-29 03:00:00,13.21,84,2.57,broken clouds,75
2935,2024-10-29 04:00:00,13.24,82,1.54,broken clouds,75
2936,2024-10-29 05:00:00,12.88,89,1.54,broken clouds,75
2937,2024-10-29 06:00:00,12.35,89,2.06,broken clouds,75
2938,2024-10-29 07:00:00,12.04,91,2.06,scattered clouds,40
2939,2024-10-29 08:00:00,12.36,85,2.06,broken clouds,75
2940,2024-10-29 09:00:00,12.94,82,2.57,broken clouds,75
2941,2024-10-29 10:00:00,13.42,84,2.57,broken clouds,75
2942,2024-10-29 11:00:00,14.0,82,3.6,broken clouds,75
2943,2024-10-29 12:00:00,14.54,78,4.12,broken clouds,75
2944,2024-10-29 13:00:00,14.61,77,3.09,broken clouds,75
2945,2024-10-29 14:00:00,14.34,79,2.57,broken clouds,75
2946,2024-10-27 15:00:00,14.67,70,3.6,clear sky,0
2947,2024-10-27 16:00:00,13.61,75,3.09,clear sky,0
2948,2024-10-27 17:00:00,12.48,78,3.09,broken clouds,75
2949,2024-10-27 18:00:00,11.43,81,4.12,few clouds,20
2950,2024-10-27 19:00:00,10.94,85,5.14,few clouds,20
2951,2024-10-27 20:00:00,10.68,85,4.63,few clouds,20
2952,2024-10-27 21:00:00,10.57,86,5.66,scattered clouds,40
2953,2024-10-27 22:00:00,10.31,85,4.63,scattered clouds,40
2954,2024-10-27 23:00:00,10.55,83,1.54,clear sky,0
2955,2024-10-28 00:00:00,10.79,83,2.06,clear sky,0
2956,2024-10-28 01:00:00,11.08,79,3.6,clear sky,0
2957,2024-10-28 02:00:00,11.42,82,3.09,clear sky,0
2958,2024-10-28 03:00:00,11.63,82,3.09,light rain,0
2959,2024-10-28 04:00:00,11.59,82,3.09,light rain,100
2960,2024-10-28 05:00:00,11.54,88,3.09,few clouds,20
2961,2024-10-28 06:00:00,11.5,88,3.09,few clouds,20
2962,2024-10-28 07:00:00,11.4,89,6.69,few clouds,20
2963,2024-10-28 08:00:00,11.64,83,6.69,few clouds,20
2964,2024-10-28 09:00:00,12.5,83,7.72,few clouds,20
2965,2024-10-28 10:00:00,13.69,80,5.14,broken clouds,75
2966,2024-10-28 11:00:00,14.26,82,8.23,broken clouds,75
2967,2024-10-28 12:00:00,14.54,80,7.72,broken clouds,75
2968,2024-10-28 13:00:00,14.41,81,8.23,light intensity drizzle,75
2969,2024-10-28 14:00:00,13.97,82,6.69,light intensity drizzle,75
2970,2024-10-26 15:00:00,13.85,88,1.54,light intensity drizzle,75
2971,2024-10-26 16:00:00,13.43,84,2.06,scattered clouds,40
2972,2024-10-26 17:00:00,12.94,84,1.03,scattered clouds,40
2973,2024-10-26 18:00:00,12.53,84,1.54,scattered clouds,40
2974,2024-10-26 19:00:00,12.21,83,1.54,scattered clouds,40
2975,2024-10-26 20:00:00,12.03,85,2.06,fog,40
2976,2024-10-26 21:00:00,11.36,83,2.06,mist,40
2977,2024-10-26 22:00:00,10.3,84,1.03,fog,75
2978,2024-10-26 23:00:00,9.81,83,1.03,fog,100
2979,2024-10-27 00:00:00,9.29,79,1.03,fog,75
2980,2024-10-27 01:00:00,8.69,81,0.51,fog,75
2981,2024-10-27 02:00:00,7.8,79,0.51,fog,20
2982,2024-10-27 03:00:00,7.55,78,1.68,broken clouds,70
2983,2024-10-27 04:00:00,7.34,88,2.04,broken clouds,53
2984,2024-10-27 05:00:00,6.99,90,2.0,scattered clouds,42
2985,2024-10-27 06:00:00,7.13,89,2.24,few clouds,20
2986,2024-10-27 07:00:00,6.92,88,1.03,scattered clouds,40
2987,2024-10-27 08:00:00,7.54,83,1.54,fog,40
2988,2024-10-27 09:00:00,9.35,83,2.06,clear sky,0
2989,2024-10-27 10:00:00,10.49,85,2.57,clear sky,0
2990,2024-10-27 11:00:00,11.85,84,1.03,clear sky,0
2991,2024-10-27 12:00:00,13.43,75,1.03,clear sky,0
2992,2024-10-27 13:00:00,14.14,73,1.54,clear sky,0
2993,2024-10-27 14:00:00,14.83,69,1.03,clear sky,0
2994,2024-10-25 14:00:00,15.26,84,3.6,moderate rain,75
2995,2024-10-25 15:00:00,14.64,84,3.6,broken clouds,75
2996,2024-10-25 16:00:00,13.87,84,3.09,scattered clouds,40
2997,2024-10-25 17:00:00,13.64,83,2.06,broken clouds,75
2998,2024-10-25 18:00:00,13.25,83,2.57,broken clouds,75
2999,2024-10-25 19:00:00,12.13,83,2.57,clear sky,0
3000,2024-10-25 20:00:00,11.22,85,2.06,clear sky,0
3001,2024-10-25 21:00:00,10.97,85,2.57,clear sky,0
3002,2024-10-25 22:00:00,10.61,84,2.06,fog,0
3003,2024-10-25 23:00:00,9.88,84,1.03,mist,20
3004,2024-10-26 00:00:00,9.6,79,0.51,mist,20
3005,2024-10-26 01:00:00,9.35,88,0.51,mist,20
3006,2024-10-26 02:00:00,9.41,96,0.51,mist,92
3007,2024-10-26 03:00:00,9.35,89,0.0,mist,94
3008,2024-10-26 04:00:00,9.68,92,1.54,fog,40
3009,2024-10-26 05:00:00,9.45,92,1.54,fog,40
3010,2024-10-26 06:00:00,9.32,90,2.06,fog,20
3011,2024-10-26 07:00:00,9.45,90,2.06,mist,20
3012,2024-10-26 08:00:00,10.15,91,0.51,fog,100
3013,2024-10-26 09:00:00,10.84,89,1.03,fog,75
3014,2024-10-26 10:00:00,11.6,89,1.03,light intensity drizzle,75
3015,2024-10-26 11:00:00,12.74,92,1.54,broken clouds,75
3016,2024-10-26 12:00:00,13.43,80,2.06,broken clouds,75
3017,2024-10-26 13:00:00,13.66,81,2.57,scattered clouds,40
3018,2024-10-24 14:00:00,15.11,73,5.78,clear sky,0
3019,2024-10-24 15:00:00,16.0,74,5.14,few clouds,20
3020,2024-10-24 16:00:00,14.91,78,4.12,scattered clouds,40
3021,2024-10-24 17:00:00,13.94,79,3.6,broken clouds,75
3022,2024-10-24 18:00:00,13.6,81,4.12,broken clouds,75
3023,2024-10-24 19:00:00,13.31,82,4.63,broken clouds,75
3024,2024-10-24 20:00:00,12.89,82,4.12,broken clouds,75
3025,2024-10-24 21:00:00,12.7,84,7.2,few clouds,20
3026,2024-10-24 22:00:00,12.79,84,6.17,few clouds,20
3027,2024-10-24 23:00:00,12.63,82,0.45,clear sky,5
3028,2024-10-25 00:00:00,12.56,84,0.45,clear sky,6
3029,2024-10-25 01:00:00,12.37,88,3.15,broken clouds,54
3030,2024-10-25 02:00:00,12.42,84,0.89,scattered clouds,48
3031,2024-10-25 03:00:00,12.48,83,2.99,scattered clouds,31
3032,2024-10-25 04:00:00,12.78,88,3.08,scattered clouds,28
3033,2024-10-25 05:00:00,12.83,89,3.28,scattered clouds,37
3034,2024-10-25 06:00:00,13.04,91,3.09,fog,75
3035,2024-10-25 07:00:00,13.25,91,4.12,fog,75
